"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"6292","TC1000002498.mm.2","Mex3d","237400","mex3 RNA binding family member D",-0.387633859932281,6.72071240402286,-1.16840790667449,0.264696829798026,0.463710816491274,-6.30580420532495
"6293","TC1000002500.mm.2","Uqcr11","66594","ubiquinol-cytochrome c reductase, complex III subunit XI",0.618133864954722,6.57709438125485,2.25794046176125,0.0427823217693421,0.149047614817986,-4.71523878934878
"6294","TC1000002503.mm.2","Atp8b3","67331","ATPase, class I, type 8B, member 3",-0.285396866901073,4.68647486303913,-1.04634773023259,0.315442956275496,0.517127707430415,-6.43749585250943
"6295","TC1000002504.mm.2","Rexo1","66932","REX1, RNA exonuclease 1",-1.00036648156384,8.36745799987943,-3.42049995368665,0.00487923931898582,0.0359737521010982,-2.60208355248462
"6296","TC1000002506.mm.2","Abhd17a","216169","abhydrolase domain containing 17A",0.318460193110072,6.86815504042013,1.00369298106499,0.334782446137958,0.536488423604676,-6.48066606478849
"6297","TC1000002509.mm.2","Mknk2","17347","MAP kinase-interacting serine/threonine kinase 2",-0.580328537526048,9.90504279706935,-1.46066974097259,0.169069213919363,0.350973434665835,-5.94532221438626
"6298","TC1000002511.mm.2","Ap3d1","11776","adaptor-related protein complex 3, delta 1 subunit",0.567064430897473,10.3723410157023,2.0437989823688,0.062901091553591,0.188517451642889,-5.07325925857229
"6299","TC1000002514.mm.2","Plekhj1","78670","pleckstrin homology domain containing, family J member 1",-0.187650436118073,9.39089449768689,-0.59318356498024,0.563761137731838,0.735041349735187,-6.81367199012831
"6300","TC1000002516.mm.2","Lingo3","237403","leucine rich repeat and Ig domain containing 3",0.451913366847204,4.54248936661286,1.26321644757306,0.229832870257983,0.4247144846209,-6.1955507733912
"6301","TC1000002517.mm.2","Lsm7","66094","LSM7 homolog, U6 small nuclear RNA and mRNA degradation associated",0.753144483257985,7.42236328160203,1.97861382677123,0.0705952062024441,0.204158546037311,-5.17885893778889
"6302","TC1000002518.mm.2","Timm13","30055","translocase of inner mitochondrial membrane 13",-0.00399782194539355,7.20563986473196,-0.014531875305718,0.988637714725515,0.994284025823665,-6.99952505287597
"6303","TC1000002522.mm.2","Diras1","208666","DIRAS family, GTP-binding RAS-like 1",0.214048055834746,5.41041305002135,0.701212701564035,0.496167845192982,0.680495172297257,-6.74120670787741
"6304","TC1000002523.mm.2","Slc39a3","106947","solute carrier family 39 (zinc transporter), member 3",0.0138629499574598,6.1019589886251,0.0459533159510336,0.964081994403009,0.981496420794634,-6.9985063369214
"6305","TC1000002527.mm.2","Pias4","59004","protein inhibitor of activated STAT 4",-0.803218655399458,8.10705273464942,-2.53301798841244,0.0257909672015007,0.106752085785077,-4.23495852600894
"6306","TC1000002531.mm.2","Atcay","16467","ataxia, cerebellar, Cayman type",0.196826018721682,4.47442018078491,0.581806272445676,0.571162193287852,0.740354922801329,-6.82064185554875
"6307","TC1000002534.mm.2","Mrpl54","66047","mitochondrial ribosomal protein L54",0.237200379656193,6.82160410436002,0.778121549359119,0.451144194430177,0.640926740301658,-6.68283033700537
"6308","TC1000002537.mm.2","Gipc3","209047","GIPC PDZ domain containing family, member 3",-0.029002503187165,6.32508486871775,-0.0850309981116955,0.933599322539267,0.966755540203297,-6.99576348925075
"6309","TC1000002545.mm.2","S1pr4","13611","sphingosine-1-phosphate receptor 4",0.0173349575770132,5.90813732201627,0.0541087337593981,0.957713775478434,0.977957347984773,-6.99806897050599
"6310","TC1000002546.mm.2","Gna15","14676","guanine nucleotide binding protein, alpha 15",0.626225472297937,7.21222314728242,2.10882662639828,0.0560076525947726,0.174958489079424,-4.96625986786858
"6311","TC1000002551.mm.2","Sirt6","50721","sirtuin 6",-0.913288002666213,7.73025196953575,-2.59011224574096,0.0231931427441886,0.0996558066460647,-4.13299659930917
"6312","TC1000002556.mm.2","Zfp781","331188","zinc finger protein 781",0.557229212711802,4.85867647744032,1.74544523242206,0.105708825347568,0.262975976741313,-5.54127712281471
"6313","TC1000002562.mm.2","Zfp938","237411","zinc finger protein 938",0.600688363572854,7.00720694672262,2.15433010428704,0.0516111401641186,0.166883756579306,-4.89046132692093
"6314","TC1000002570.mm.2","1190007I07Rik","544717","RIKEN cDNA 1190007I07 gene",0.85475869895181,5.7979254633491,2.84738404522835,0.014330932628489,0.0731692559215003,-3.66629461662809
"6315","TC1000002572.mm.2","Nfyb","18045","nuclear transcription factor-Y beta",0.33898899905627,7.48177467274507,1.05998191337044,0.309438472465561,0.511112553429359,-6.4233797755308
"6316","TC1000002580.mm.2","Slc41a2","338365","solute carrier family 41, member 2",0.196599249851693,8.23077547086078,0.667355812946985,0.516817889805599,0.698129676806752,-6.76513059743599
"6317","TC1000002586.mm.2","Appl2","216190","adaptor protein, phosphotyrosine interaction, PH domain and leucine zipper containing 2",0.232312237002057,9.18693487237985,0.793451760629138,0.44248894365609,0.63413622452197,-6.67053499585354
"6318","TC1000002592.mm.2","Nuak1","77976","NUAK family, SNF1-like kinase, 1",0.345847664181012,6.55559865698583,1.19896708595086,0.253034520882382,0.450594209996799,-6.27100568993396
"6319","TC1000002594.mm.2","Ckap4","216197","cytoskeleton-associated protein 4",0.512098294784614,6.92962234366316,1.17264573910323,0.26305504360666,0.461686412837497,-6.30102119091271
"6320","TC1000002603.mm.2","Fhl4","14202","four and a half LIM domains 4",-0.159958881827742,3.4775553486103,-0.55955960945047,0.585782784097224,0.750444038977944,-6.83390083474478
"6321","TC1000002605.mm.2","Cry1","12952","cryptochrome 1 (photolyase-like)",-0.527742720307638,6.26548733764148,-1.90384966336318,0.0804822771630439,0.220257000760475,-5.29778781654265
"6322","TC1000002612.mm.2","Rtcb","28088","RNA 2',3'-cyclic phosphate and 5'-OH ligase",0.719722819698561,8.72471300661698,2.55513642012347,0.024752629938147,0.10385253545182,-4.19553877576054
"6323","TC1000002616.mm.2","Syn3","27204","synapsin III",-0.267280653836807,3.36942374189557,-0.815598910410079,0.43017508628754,0.623113641090428,-6.65239078123024
"6324","TC1000002639.mm.2","Parpbp","75317","PARP1 binding protein",1.98928661158256,5.05936940496773,5.62433060890814,0.000100236114280041,0.00232699171480781,1.34141984876943
"6325","TC1000002642.mm.2","Dram1","71712","DNA-damage regulated autophagy modulator 1",-0.753004196081807,8.56042389562167,-2.51213984778303,0.0268097901130737,0.109406806394663,-4.2720707678069
"6326","TC1000002645.mm.2","Chpt1","212862","choline phosphotransferase 1",-0.96185884707425,8.40509852578999,-2.85080978168578,0.0142390146178255,0.0728833518152571,-3.66001344985678
"6327","TC1000002647.mm.2","Spic","20728","Spi-C transcription factor (Spi-1/PU.1 related)",-4.75792637310344,7.16241641444391,-7.51630852902913,5.96129301639547e-06,0.000354893375405276,4.2262226992366
"6328","TC1000002649.mm.2","Gm4925","237433","predicted gene 4925",0.147327070992576,4.11577228427002,0.460129549671695,0.653417087220508,0.800137004335283,-6.8871120196739
"6329","TC1000002650.mm.2","Utp20","70683","UTP20 small subunit processome component",0.903240259285575,6.00589992145453,2.18492078614853,0.0488400219091786,0.161508233941951,-4.83909707418035
"6330","TC1000002655.mm.2","Gas2l3","237436","growth arrest-specific 2 like 3",0.040427040063987,9.49465594380348,0.144797846637987,0.887206126747861,0.944554683367909,-6.98840845582587
"6331","TC1000002658.mm.2","Slc17a8","216227","solute carrier family 17 (sodium-dependent inorganic phosphate cotransporter), member 8",0.174227546695352,4.6365084198749,0.568149481053495,0.580114340467822,0.746576174558677,-6.82883938120568
"6332","TC1000002659.mm.2","Scyl2","213326","SCY1-like 2 (S. cerevisiae)",-0.234343766832438,8.83879794762787,-0.748200999098865,0.468344738730022,0.655230875922263,-6.70620005530472
"6333","TC1000002660.mm.2","Actr6","67019","ARP6 actin-related protein 6",0.336156819447615,5.51263862866138,1.07219248209581,0.304133418437353,0.505477314883182,-6.4106087128174
"6334","TC1000002664.mm.2","Apaf1","11783","apoptotic peptidase activating factor 1",-0.810793963723587,8.65921493658788,-2.7660556716982,0.0166937565090276,0.0807236223947019,-3.81495192456592
"6335","TC1000002668.mm.2","Slc25a3","18674","solute carrier family 25 (mitochondrial carrier, phosphate carrier), member 3",0.835994792535535,10.8450200133027,3.17924952018356,0.00767584899864498,0.0484962017275302,-3.05238226778871
"6336","TC1000002671.mm.2","Tmpo","21917","thymopoietin",0.838199484176588,8.01551488298062,2.80735844681508,0.0154493428705828,0.0766048794829238,-3.73956951316577
"6337","TC1000002686.mm.2","Nedd1","17997","neural precursor cell expressed, developmentally down-regulated gene 1",1.25263591636704,6.69141998690592,3.20921858135848,0.00725509230364158,0.0470207160525719,-2.99655013958531
"6338","TC1000002695.mm.2","Amdhd1","71761","amidohydrolase domain containing 1",-0.486618858655461,4.05847165121157,-1.52209906302189,0.153163131705611,0.332017087853295,-5.86221213780658
"6339","TC1000002714.mm.2","Plxnc1","54712","plexin C1",1.25617103272299,9.30178644208437,4.34090896584192,0.000898536113724035,0.0115827812880945,-0.896992042758852
"6340","TC1000002721.mm.2","Cradd","12905","CASP2 and RIPK1 domain containing adaptor with death domain",0.456983239287215,5.43434965454403,1.54652832760908,0.147202313504351,0.323309692682755,-5.82851117941675
"6341","TC1000002725.mm.2","Socs2","216233","suppressor of cytokine signaling 2",-0.529702088177919,4.66832622532875,-1.82597000132596,0.0921108150307376,0.240333217687469,-5.41900793633398
"6342","TC1000002727.mm.2","Mrpl42","67270","mitochondrial ribosomal protein L42",0.70431198160308,9.64566772370437,1.7372533999983,0.107188102355253,0.264562526573971,-5.55353219245825
"6343","TC1000002729.mm.2","Nudt4","71207","nudix (nucleoside diphosphate linked moiety X)-type motif 4",0.994565577745123,9.12080301895296,3.28845226406811,0.00625108304159711,0.0424763814179522,-2.84875825093363
"6344","TC1000002759.mm.2","Phxr2","18687","per-hexamer repeat gene 2",-0.2503904847831,3.34365918847286,-0.807791368147778,0.434490367421694,0.626497395011967,-6.65883842477207
"6345","TC1000002766.mm.2","Csl","71832","citrate synthase like",-0.279663644193367,6.43059736567808,-1.00109779712925,0.33598631469365,0.537376818944834,-6.48324361228985
"6346","TC1000002775.mm.2","Tmtc3","237500","transmembrane and tetratricopeptide repeat containing 3",0.711242123484133,7.63727934870037,2.37581332512514,0.0344845070469871,0.128619604408707,-4.51187782438309
"6347","TC1000002780.mm.2","Nts","67405","neurotensin",-0.232070202082545,3.60321177145689,-0.76618951079802,0.4579549909451,0.646909463979023,-6.69224978990975
"6348","TC1000002781.mm.2","Alx1","216285","ALX homeobox 1",-0.649896901184139,4.82504681324706,-2.20433724607032,0.0471545435011454,0.157528352871018,-4.80633130549358
"6349","TC1000002794.mm.2","Tmtc2","278279","transmembrane and tetratricopeptide repeat containing 2",0.268346725968369,4.94356080474497,0.792887623441588,0.442805544845627,0.634500318143911,-6.67099129221042
"6350","TC1000002821.mm.2","Myf6","17878","myogenic factor 6",-0.0876390475748767,3.7724752912848,-0.270517758830247,0.791228735410689,0.888730682101577,-6.96052562764731
"6351","TC1000002822.mm.2","Ptprq","237523","protein tyrosine phosphatase, receptor type, Q",-0.462078053457619,3.46120719099846,-1.42660546529774,0.178475889372781,0.36147692107943,-5.99037239261873
"6352","TC1000002846.mm.2","Nav3","260315","neuron navigator 3",-0.00923272711159129,4.04476237150522,-0.0312071205125172,0.975602908470691,0.986985590988748,-6.9991162094935
"6353","TC1000002870.mm.2","Zdhhc17","320150","zinc finger, DHHC domain containing 17",-0.0480554418005212,7.16305555627164,-0.178417407504546,0.861287774823488,0.9276743258928,-6.98259588383185
"6354","TC1000002881.mm.2","Glipr1l3","544736","GLI pathogenesis-related 1 like 3",-0.346386803351635,3.08949621606116,-1.3129906350973,0.213053842878284,0.404279542001472,-6.13501956970523
"6355","TC1000002885.mm.2","Atxn7l3b","382423","ataxin 7-like 3B",-0.0868115844168527,7.86503606281086,-0.251900384582902,0.805260152022706,0.895960105535244,-6.96571053611272
"6356","TC1000002894.mm.2","Tbc1d15","66687","TBC1 domain family, member 15",0.438471604373178,6.8317468957884,1.51217997273459,0.155641728539209,0.334530791531839,-5.87579162106931
"6357","TC1000002902.mm.2","Thap2","66816","THAP domain containing, apoptosis associated protein 2",0.617130152431968,6.11149352183075,2.14951057338202,0.0520609846284944,0.167616213600786,-4.89852430912852
"6358","TC1000002903.mm.2","Lgr5","14160","leucine rich repeat containing G protein coupled receptor 5",-0.40173803114504,6.0953781125996,-1.35375294568453,0.200065318138335,0.388382034045233,-6.08413998747589
"6359","TC1000002916.mm.2","Rab3ip","216363","RAB3A interacting protein",-0.586722373957885,6.88035359458884,-1.50215636137849,0.158181128786275,0.338055098280337,-5.88945238615149
"6360","TC1000002920.mm.2","Cct2","12461","chaperonin containing Tcp1, subunit 2 (beta)",1.10367783539001,10.5164371309408,3.62067318665206,0.00335703361496661,0.0278017192031316,-2.22804416312173
"6361","TC1000002926.mm.2","Yeats4","64050","YEATS domain containing 4",0.373156672748165,7.42262989600704,1.19494279984146,0.254546938281762,0.451780881440478,-6.27562896507123
"6362","TC1000002932.mm.2","Cpsf6","432508","cleavage and polyadenylation specific factor 6",0.845134493053544,8.76909866863105,2.31302523680047,0.0386918117414109,0.138819648452562,-4.62070284358823
"6363","TC1000002940.mm.2","Mdm2","17246","transformed mouse 3T3 cell double minute 2",-0.9932278976225,11.3285722506759,-2.25184950248294,0.0432590675625224,0.150147065714163,-4.72563549113475
"6364","TC1000002943.mm.2","Slc35e3","215436","solute carrier family 35, member E3",0.490492296560433,6.88340783089021,1.7003457216716,0.114083632564972,0.274977061623103,-5.60831121443073
"6365","TC1000002944.mm.2","Nup107","103468","nucleoporin 107",0.85349653909244,7.35148641934737,2.73986941760975,0.0175333435079943,0.0834497505151025,-3.86261512492583
"6366","TC1000002983.mm.2","Iltifb","116849","interleukin 10-related T cell-derived inducible factor beta",0.402268188008895,4.39653163310027,1.50163851891633,0.158313273113569,0.338123822260454,-5.890156435969
"6367","TC1000002998.mm.2","Dyrk2","69181","dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 2",-0.860598061600203,7.87579999729096,-2.55259173074159,0.0248699893031905,0.104129608535232,-4.20007923328813
"6368","TC1000003018.mm.2","Helb","117599","helicase (DNA) B",0.202471907803057,8.65982241712987,0.660262629826535,0.521206967112314,0.701501292171982,-6.77000347410994
"6369","TC1000003019.mm.2","Irak3","73914","interleukin-1 receptor-associated kinase 3",-1.62978836042432,11.0152303376479,-5.53389280213863,0.000116126917976536,0.00257228729884707,1.19081997652889
"6370","TC1000003023.mm.2","Hmga2","15364","high mobility group AT-hook 2",0.650101933221484,6.91248906076744,2.21186968810194,0.0465155851172536,0.156155066517054,-4.79358657194519
"6371","TC1000003035.mm.2","Lemd3","380664","LEM domain containing 3",-0.343056070740079,7.06588749558744,-1.09400167964562,0.294827734791955,0.496024439380495,-6.38749778717868
"6372","TC1000003047.mm.2","Rassf3","192678","Ras association (RalGDS/AF-6) domain family member 3",0.232824594403648,7.58364114571309,0.858506493582586,0.406962612155072,0.603918379347595,-6.61596896608593
"6373","TC1000003049.mm.2","Tbk1","56480","TANK-binding kinase 1",-0.93127643654031,9.76039599319869,-3.40188643135341,0.00505243667716539,0.0368225359840825,-2.63687086587055
"6374","TC1000003052.mm.2","Srgap1","117600","SLIT-ROBO Rho GTPase activating protein 1",-0.299777764911076,3.99562282353163,-0.981635214070429,0.345114603059983,0.546462876235919,-6.50239292655831
"6375","TC1000003078.mm.2","Slc16a7","20503","solute carrier family 16 (monocarboxylic acid transporters), member 7",1.46725031201825,7.84942038241099,4.30735618848764,0.000954294241321343,0.0119966729593619,-0.958121272243443
"6376","TC1000003095.mm.2","March9","216438","membrane-associated ring finger (C3HC4) 9",0.514598894533616,4.9924697232295,1.29370733466665,0.219432813265681,0.412325595588134,-6.15868128648698
"6377","TC1000003096.mm.2","Tspan31","67125","tetraspanin 31",-0.23655625509897,11.0889426909893,-0.845320132170281,0.414005455951793,0.610331354010832,-6.62733912891037
"6378","TC1000003103.mm.2","Arhgef25","52666","Rho guanine nucleotide exchange factor (GEF) 25",0.586806289009969,3.09537920082591,2.22958271053066,0.0450451419239624,0.153467573146333,-4.76354384525336
"6379","TC1000003104.mm.2","Dtx3","80904","deltex 3, E3 ubiquitin ligase",0.404040904320423,7.07250185186592,0.752452919220885,0.465875743828481,0.654069944802095,-6.70292989977632
"6380","TC1000003109.mm.2","Mbd6","110962","methyl-CpG binding domain protein 6",-0.60348539609114,7.15837169132727,-1.63019402812923,0.128277740239344,0.296104135319259,-5.71040452334006
"6381","TC1000003112.mm.2","Mars","216443","methionine-tRNA synthetase",0.521089077020258,6.99277664463965,1.57045156496018,0.141559300810197,0.314869350300252,-5.79515947186835
"6382","TC1000003117.mm.2","Shmt2","108037","serine hydroxymethyltransferase 2 (mitochondrial)",2.43834157341412,7.12555536521293,6.65629556482351,2.02660495485934e-05,0.000781745523461901,2.97732069243664
"6383","TC1000003118.mm.2","Nxph4","104080","neurexophilin 4",-0.645133927180042,4.89103179131272,-1.94770699292839,0.0745387908764444,0.210698253954173,-5.22831547723217
"6384","TC1000003119.mm.2","Lrp1","16971","low density lipoprotein receptor-related protein 1",1.42786869947134,10.5057411941302,5.10480664366994,0.000237095578923183,0.00430463714277258,0.460835876101895
"6385","TC1000003120.mm.2","Nab2","17937","Ngfi-A binding protein 2",-0.0609729708384474,8.65203472766103,-0.133408837561543,0.896018759963358,0.94969933580237,-6.99010430097875
"6386","TC1000003122.mm.2","Gpr182","11536","G protein-coupled receptor 182",0.626606507099408,4.65693764213042,2.24538542903959,0.0437705285084596,0.150930680263,-4.73665641895632
"6387","TC1000003130.mm.2","Rbms2","56516","RNA binding motif, single stranded interacting protein 2",0.304826952627295,8.54248714051029,1.03917294358017,0.31863710868239,0.520794823196849,-6.44486289752816
"6388","TC1000003132.mm.2","Spryd4","66701","SPRY domain containing 4",0.553604741746708,6.0847619867102,2.00465608484116,0.0674225171294508,0.197802613151613,-5.13687687125319
"6389","TC1000003143.mm.2","Slc39a5","72002","solute carrier family 39 (metal ion transporter), member 5",0.00266373866208269,5.17271349473186,0.00784408437020489,0.993866646576877,0.99695607022728,-6.99960527213475
"6390","TC1000003146.mm.2","Myl6b","216459","myosin, light polypeptide 6B",-1.02486422681918,5.60121288207304,-3.70483528631358,0.00287087040762151,0.025107741625276,-2.07100109603127
"6391","TC1000003148.mm.2","Esyt1","23943","extended synaptotagmin-like protein 1",0.0274891934363435,11.0143240507786,0.0890252751679318,0.930488887146694,0.964747926243862,-6.99539103024076
"6392","TC1000003152.mm.2","Pa2g4","18813","proliferation-associated 2G4",1.83833605408463,9.72585087405563,4.90370582165256,0.00033420395307973,0.00551238295228271,0.110223440885482
"6393","TC1000003155.mm.2","Rps26","27370","ribosomal protein S26",0.418092791821444,10.5465004232962,1.26489846927884,0.229249040164305,0.42401668413252,-6.19353443758395
"6394","TC1000003158.mm.2","Suox","211389","sulfite oxidase",0.388751141309822,6.29022300392538,1.340944557075,0.204074850008469,0.393002914452528,-6.10025226555226
"6395","TC1000003159.mm.2","Rab5b","19344","RAB5B, member RAS oncogene family",-0.613656117062959,7.55089263539956,-1.9003349122338,0.0809768552160938,0.221192282263276,-5.30331855405189
"6396","TC1000003160.mm.2","Cdk2","12566","cyclin-dependent kinase 2",1.08992020843641,9.19809106824392,3.14998690327699,0.00811033795095415,0.0501877464271661,-3.10685430306355
"6397","TC1000003161.mm.2","Dgka","13139","diacylglycerol kinase, alpha",-0.22734079065463,8.3733619305751,-0.437407038642488,0.669365539581313,0.811509727420223,-6.89786781052935
"6398","TC1000003163.mm.2","Tmem198b","73827","transmembrane protein 198b",-0.170035541902852,7.08171186215858,-0.52852060776132,0.606503359382707,0.765797979039078,-6.85157797622988
"6399","TC1000003166.mm.2","Gdf11","14561","growth differentiation factor 11",0.476759193314221,3.27591178916914,1.63177815587151,0.127940870654381,0.295460990846504,-5.70812926355597
"6400","TC1000003176.mm.2","Olfr770","258862","olfactory receptor 770",-0.208298642823895,3.73398424846993,-0.698212136680643,0.497977773900514,0.68168729135349,-6.74337117634162
"6401","TC1000003177.mm.2","Olfr771","258540","olfactory receptor 771",-0.294582997830359,4.02435311407521,-1.03667243183524,0.319755896356058,0.521782784065017,-6.44742043677755
"6402","TC1000003183.mm.2","Olfr796","258933","olfactory receptor 796",-0.0678198620181383,3.61923795414609,-0.242008600437077,0.812744492876842,0.90073611442745,-6.96831659099075
"6403","TC1000003191.mm.2","Olfr810","258543","olfactory receptor 810",-0.411294865103894,3.21023157403298,-1.27875122417107,0.224485799099033,0.418546763118432,-6.17685012658803
"6404","TC1000003195.mm.2","Olfr815","258665","olfactory receptor 815",0.406162943323635,2.87495365846596,1.37768803351169,0.192746201490247,0.38005326622281,-6.05372852586913
"6405","TC1000003198.mm.2","Olfr819","100043200","olfactory receptor 819",-0.43561995979009,3.59308374659598,-1.21359546027265,0.247596127594869,0.444656171791458,-6.25409682466212
"6406","TC1000003204.mm.2","Olfr825","258672","olfactory receptor 825",-0.44915757089977,3.51637432664666,-1.46370489027129,0.168251713522198,0.350064321920159,-5.94127183747915
"6407","TC1000003209.mm.2","Vmn2r87","625131","vomeronasal 2, receptor 87",-0.106483887419315,3.23149385123239,-0.315870971102249,0.757373558305185,0.86847075560079,-6.94636904117695
"6408","TC1000003218.mm.2","Atp5d","66043","ATP synthase, H+ transporting, mitochondrial F1 complex, delta subunit",0.189767198029864,11.3822188072121,0.653658517360212,0.525312763168338,0.705400130025518,-6.77449676506979
"6409","TC1000003219.mm.2","Ttc41","103220","tetratricopeptide repeat domain 41",-0.271331582386249,3.36533235554971,-0.821963188401001,0.426678288142434,0.620547028440922,-6.64709387764595
"6410","TC1000003224.mm.2","Eif4ebp2","13688","eukaryotic translation initiation factor 4E binding protein 2",0.281928011805869,7.92257012463118,1.05854937128953,0.31006534405861,0.511585415218444,-6.42487010714518
"6411","TC1000003225.mm.2","Ddt","13202","D-dopachrome tautomerase",-0.280923633396238,7.64534894607217,-0.896499649596165,0.387123080082876,0.585823933090808,-6.58234020641631
"6412","TC1000003226.mm.2","Gstt3","103140","glutathione S-transferase, theta 3",0.549178980170973,7.06309086328153,1.9269244895533,0.0773032169552861,0.214978381582066,-5.26134121869817
"6413","TC1000003227.mm.2","Rdh5","19682","retinol dehydrogenase 5",-0.0388411485212874,4.54595712190913,-0.133364723799868,0.896052923388476,0.94969933580237,-6.99011060047537
"6414","TC1000003228.mm.2","Bloc1s1","14533","biogenesis of lysosomal organelles complex-1, subunit 1",0.275417841870807,9.97799851898168,0.876723289593888,0.397366059705278,0.595738827992214,-6.60000500170877
"6415","TC1100000009.mm.2","Pik3ip1","216505","phosphoinositide-3-kinase interacting protein 1",0.192560059865301,4.46787916928116,0.594706044915899,0.56277470330065,0.73460491057451,-6.81272962901777
"6416","TC1100000015.mm.2","Selenom","114679","selenoprotein M",-1.21634562551453,8.76251488751667,-4.23181477158042,0.00109334316981864,0.0130647425887045,-1.09613677419968
"6417","TC1100000021.mm.2","Morc2a","74522","microrchidia 2A",0.99908983016597,6.4905861678172,3.73462988294827,0.00271654164916471,0.0242813348288775,-2.0154618066352
"6418","TC1100000025.mm.2","Dusp18","75219","dual specificity phosphatase 18",0.374361726996249,5.39772962947395,0.941987336270178,0.364256654809791,0.56409460586862,-6.54040485182348
"6419","TC1100000035.mm.2","Rnf215","71673","ring finger protein 215",-0.363530551676844,6.02759640487134,-1.17455234317512,0.262318985744901,0.461057884681569,-6.29886480248651
"6420","TC1100000038.mm.2","Tbc1d10a","103724","TBC1 domain family, member 10a",-0.995452977888744,5.83986317949101,-3.72619011124617,0.00275937603350989,0.0245064271043482,-2.03119075370017
"6421","TC1100000039.mm.2","Castor1","71962","cytosolic arginine sensor for mTORC1 subunit 1",-0.600235108929586,5.9389730680606,-1.52971389712725,0.151283296299483,0.329420270649979,-5.85174622849845
"6422","TC1100000040.mm.2","Osm","18413","oncostatin M",-1.07078339168585,6.75766926281263,-3.74505779398168,0.00266455484630413,0.0239820891294157,-1.99603150371502
"6423","TC1100000041.mm.2","Lif","16878","leukemia inhibitory factor",-0.121075825548442,5.46186722686771,-0.362552434094043,0.72306636415371,0.848770975311338,-6.92955058963706
"6424","TC1100000049.mm.2","Zmat5","67178","zinc finger, matrin type 5",-0.489579893173845,7.68861990118026,-1.70473529174883,0.113243422719068,0.273928117187635,-5.60183388600138
"6425","TC1100000053.mm.2","Nipsnap1","18082","nipsnap homolog 1",1.18737018663927,6.3688168375471,2.51130147556467,0.0268515059600412,0.109488958185136,-4.27355901845288
"6426","TC1100000058.mm.2","Ap1b1","11764","adaptor protein complex AP-1, beta 1 subunit",0.974366762173602,8.7971583425922,3.3825874877698,0.00523859322843943,0.0376156589411813,-2.67293565786258
"6427","TC1100000062.mm.2","Rhbdd3","279766","rhomboid domain containing 3",0.324363284824581,5.56585042193347,0.944953260420266,0.362799292216244,0.562814878107125,-6.53760803207322
"6428","TC1100000074.mm.2","Ankrd36","76389","ankyrin repeat domain 36",-0.153323380880008,3.52609470675417,-0.451833067651157,0.659220131094697,0.804884851360657,-6.89110025830673
"6429","TC1100000078.mm.2","Dbnl","13169","drebrin-like",-0.76713483569711,8.9518513818044,-2.82555645303489,0.0149305401749055,0.0750686291243084,-3.70628064159069
"6430","TC1100000081.mm.2","Aebp1","11568","AE binding protein 1",0.468153545420431,4.39300971390977,1.35131375273048,0.200823859855048,0.38932888557796,-6.0872171095604
"6431","TC1100000094.mm.2","Zmiz2","52915","zinc finger, MIZ-type containing 2",-0.183657149962871,9.18441389834846,-0.499363439755089,0.626298056988115,0.779966571601205,-6.86730467433169
"6432","TC1100000096.mm.2","Ppia","268373","peptidylprolyl isomerase A",0.641048210503564,11.9794620746091,2.34564946007556,0.0364479566439473,0.13363372611234,-4.56429522435611
"6433","TC1100000101.mm.2","Ccm2","216527","cerebral cavernous malformation 2",0.290080400056011,8.83976791691378,1.09168376535225,0.295806460210201,0.49679160155176,-6.38997225761731
"6434","TC1100000109.mm.2","Adcy1","432530","adenylate cyclase 1",0.337155148390466,4.5983053861136,1.10125417127452,0.29178118384,0.493353351676134,-6.37972761950623
"6435","TC1100000119.mm.2","Upp1","22271","uridine phosphorylase 1",-4.13214500573269,5.59611668323663,-6.25005602833669,3.73649140678958e-05,0.00116996004079878,2.3514983659592
"6436","TC1100000130.mm.2","Spata48","73862","spermatogenesis associated 48",-0.372730473532,4.54195486791146,-1.03377151253262,0.321057454241698,0.522645679281455,-6.45038104000503
"6437","TC1100000134.mm.2","Ikzf1","22778","IKAROS family zinc finger 1",-0.049642804967732,9.87767582210101,-0.156604147011042,0.878087155867765,0.939438725890652,-6.98650442649175
"6438","TC1100000156.mm.2","Vstm2a","211739","V-set and transmembrane domain containing 2A",0.645485897336649,3.92176578080083,2.09867007477773,0.0570357161607572,0.177104505091906,-4.98307642413203
"6439","TC1100000168.mm.2","Cnrip1","380686","cannabinoid receptor interacting protein 1",0.926241657017233,7.67815476398574,3.15593706987352,0.00802003449360116,0.0498024768302459,-3.09578190469254
"6440","TC1100000170.mm.2","C1d","57316","C1D nuclear receptor co-repressor",0.414659957834712,6.60754784750674,1.04607036062862,0.315565997738512,0.517191768506818,-6.43778144234982
"6441","TC1100000187.mm.2","Spred2","114716","sprouty-related EVH1 domain containing 2",0.0765652730017425,9.04871396574582,0.251960780794232,0.805214515704487,0.895960105535244,-6.96569430695841
"6442","TC1100000205.mm.2","Peli1","67245","pellino 1",-1.58610103746795,8.87210134642163,-5.52729507989859,0.000117385581345541,0.002588862440762,1.1797882035684
"6443","TC1100000211.mm.2","Vps54","245944","VPS54 GARP complex subunit",-0.738480492677408,6.62140280844026,-2.45998021355773,0.0295283566078394,0.116065547379516,-4.36435690430852
